Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_16"",instance=""10.42.4.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_17"",instance=""10.42.4.17:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_4_18"",instance=""10.42.4.18:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-21 12:16:30,,,0.9995
2025-08-21 12:16:35,,,0.9955
2025-08-21 12:16:40,,,1.0
2025-08-21 12:16:45,,,0.9975
2025-08-21 12:16:50,,,1.0
2025-08-21 12:16:55,,,0.9882352941176471
2025-08-21 12:17:00,,,0.998
2025-08-21 12:17:05,,,1.0
2025-08-21 12:17:10,,,0.987
2025-08-21 12:17:15,,,1.0
2025-08-21 12:17:20,,,0.997
2025-08-21 12:17:25,,,1.0
2025-08-21 12:17:30,,,0.9995
2025-08-21 12:17:35,,,1.0
2025-08-21 12:17:40,,,1.0
2025-08-21 12:17:45,,,1.0
2025-08-21 12:17:50,,,0.999
2025-08-21 12:17:55,,,1.0
2025-08-21 12:18:00,,,0.9995
2025-08-21 12:18:05,,,0.9995
2025-08-21 12:18:10,,,1.0
2025-08-21 12:18:15,,,0.9833333333333333
2025-08-21 12:18:20,,,1.0
2025-08-21 12:18:25,,,1.0
2025-08-21 12:18:30,,,1.0
2025-08-21 12:18:35,,,0.9975
2025-08-21 12:18:40,,,0.9985
2025-08-21 12:18:45,,,1.0
2025-08-21 12:18:50,,,0.9965
2025-08-21 12:18:55,,,1.0
2025-08-21 12:19:00,,,1.0
2025-08-21 12:19:05,,,0.9985
2025-08-21 12:19:10,,,1.0
2025-08-21 12:19:15,,,0.997
2025-08-21 12:19:20,,,0.9995
2025-08-21 12:19:25,,,1.0
2025-08-21 12:19:30,,,0.999
2025-08-21 12:19:35,,,0.999
2025-08-21 12:19:40,,,1.0
2025-08-21 12:19:45,,,1.0
2025-08-21 12:19:50,,,0.9877450980392157
2025-08-21 12:19:55,,,0.9985
2025-08-21 12:20:00,,,1.0
2025-08-21 12:20:05,,,0.9995
2025-08-21 12:20:10,,,1.0
2025-08-21 12:20:15,,,0.9875
2025-08-21 12:20:20,,,0.9945
2025-08-21 12:20:25,,,0.996
2025-08-21 12:20:30,,,0.999
2025-08-21 12:20:35,,,0.9995
2025-08-21 12:20:40,,,1.0
2025-08-21 12:20:45,,,0.999
2025-08-21 12:20:50,,,0.996
2025-08-21 12:20:55,,,1.0
2025-08-21 12:21:00,,,0.9985
2025-08-21 12:21:05,,,1.0
2025-08-21 12:21:10,,,0.999
2025-08-21 12:21:15,,,1.0
2025-08-21 12:21:20,,,0.998
2025-08-21 12:21:25,,,0.998
2025-08-21 12:21:30,,,0.9985
2025-08-21 12:21:35,,,0.9995
2025-08-21 12:21:40,,,0.9445
2025-08-21 12:21:45,,,1.0
2025-08-21 12:21:50,,,1.0
2025-08-21 12:21:55,,,0.998
2025-08-21 12:22:00,,,0.9995
2025-08-21 12:22:05,,,0.999
2025-08-21 12:22:10,,,1.0
2025-08-21 12:22:15,,,0.9933673469387755
2025-08-21 12:22:20,,,0.9529411764705882
2025-08-21 12:22:25,,,0.9965
2025-08-21 12:22:30,,,1.0
2025-08-21 12:22:35,,,0.9985
2025-08-21 12:22:40,,,0.996
2025-08-21 12:22:45,,,1.0
2025-08-21 12:22:50,,,0.9975
2025-08-21 12:22:55,,,0.9965
2025-08-21 12:23:00,,,1.0
