Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_13"",instance=""10.42.1.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_14"",instance=""10.42.1.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_15"",instance=""10.42.1.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_16"",instance=""10.42.1.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-31 09:06:45,,0.4004901960784314,,
2025-07-31 09:06:50,,0.35459183673469385,,
2025-07-31 09:06:55,,0.35,,
2025-07-31 09:07:00,,0.3475,,
2025-07-31 09:07:05,,0.35,,
2025-07-31 09:07:10,,0.3565,,
2025-07-31 09:07:15,,0.3805,,
2025-07-31 09:07:20,,0.3365,,
2025-07-31 09:07:25,,0.33088235294117646,,
2025-07-31 09:07:30,,0.35816326530612247,,
2025-07-31 09:07:35,,0.338,,
2025-07-31 09:07:40,,0.3525,,
2025-07-31 09:07:45,,0.408,,
2025-07-31 09:07:50,,0.3285,,
2025-07-31 09:07:55,,0.3445,,
2025-07-31 09:08:00,,0.329,,
2025-07-31 09:11:00,,,0.3555,
2025-07-31 09:11:05,,,0.371,
2025-07-31 09:11:10,,,0.365,
2025-07-31 09:11:15,,,0.3675,
2025-07-31 09:11:20,,,0.368,
2025-07-31 09:11:25,,,0.435,
2025-07-31 09:11:30,,,0.3495,
2025-07-31 09:11:35,,,0.3585,
2025-07-31 09:11:40,,,0.346,
2025-07-31 09:11:45,,,0.362,
2025-07-31 09:11:50,,,0.3715,
2025-07-31 09:11:55,,,0.462,
2025-07-31 09:12:00,,,0.36,
2025-07-31 09:12:05,,,0.348,
2025-07-31 09:12:10,,,0.35,
2025-07-31 09:12:15,,,0.3545,
2025-07-31 09:12:20,,,0.3605,
2025-07-31 09:12:25,,,0.4115,
2025-07-31 09:12:30,,,0.337,
2025-07-31 09:12:35,,,0.371,
2025-07-31 09:12:40,,,0.3545,
2025-07-31 09:12:45,,,0.3605,
2025-07-31 09:12:50,,,0.343,
2025-07-31 09:12:55,,,0.4045,
2025-07-31 09:13:00,,,0.355,
2025-07-31 09:13:05,,,0.358,
2025-07-31 09:13:10,,,0.356,
2025-07-31 09:13:15,,,0.352,
2025-07-31 09:13:20,,,0.3515,
2025-07-31 09:13:25,,,0.4015,
2025-07-31 09:13:30,,,0.349,
2025-07-31 09:13:35,,,0.355,
2025-07-31 09:13:40,,,0.3555,
2025-07-31 09:13:45,,,0.351,
2025-07-31 09:13:50,,,0.347,
2025-07-31 09:13:55,,,0.41,
2025-07-31 09:14:00,,,0.354,
2025-07-31 09:14:05,,,0.3325,
2025-07-31 09:14:10,,,0.3485,
2025-07-31 09:14:15,,,0.3655,
2025-07-31 09:14:20,,,0.356,
2025-07-31 09:14:25,,,0.395,
2025-07-31 09:14:30,,,0.337,
2025-07-31 09:14:35,,,0.346,
2025-07-31 09:14:40,,,0.3335,
2025-07-31 09:14:45,,,0.3705,
2025-07-31 09:14:50,,,0.3765,
2025-07-31 09:14:55,,,0.399,
2025-07-31 09:15:00,,,0.3425,
2025-07-31 09:15:05,,,0.346,
2025-07-31 09:15:10,,,0.346,
2025-07-31 09:15:15,,,0.351,
2025-07-31 09:15:20,,,0.3505,
2025-07-31 09:15:25,,,0.3895,
2025-07-31 09:15:30,,,0.3435,
2025-07-31 09:15:35,,,0.347,
2025-07-31 09:15:40,,,0.3515,
2025-07-31 09:15:45,,,0.339,
2025-07-31 09:15:50,,,0.343,
2025-07-31 09:15:55,,,0.378,
2025-07-31 09:16:00,,,0.34,
2025-07-31 09:16:05,,,0.3525,
2025-07-31 09:16:10,,,0.3535,
2025-07-31 09:16:15,,,0.344,
2025-07-31 09:16:20,,,0.3405,
2025-07-31 09:16:25,,,0.4225,
2025-07-31 09:16:30,,,0.342,
2025-07-31 09:16:35,,,0.365,
2025-07-31 09:16:40,,,0.3445,
2025-07-31 09:16:45,,,0.344,
2025-07-31 09:16:50,,,0.3445,
2025-07-31 09:16:55,,,0.3715,
2025-07-31 09:17:00,,,0.3365,
2025-07-31 09:17:05,,,0.35,
2025-07-31 09:17:10,,,0.344,
2025-07-31 09:17:15,,,0.34,
2025-07-31 09:17:20,,,0.3545,
2025-07-31 09:17:25,,,0.3995,
2025-07-31 09:17:30,,,0.342,
2025-07-31 09:17:35,,,0.3635,
2025-07-31 09:17:40,,,0.3445,
2025-07-31 09:17:45,,,0.354,
2025-07-31 09:17:50,,,0.345,
2025-07-31 09:17:55,,,0.396,
2025-07-31 09:18:00,,,0.3405,
2025-07-31 09:18:05,,,0.3545,
2025-07-31 09:18:10,,,0.3465,
2025-07-31 09:18:15,,,0.335,
2025-07-31 09:18:20,,,0.355,
2025-07-31 09:18:25,,,0.4,
2025-07-31 09:18:30,,,0.3445,
2025-07-31 09:18:35,,,0.3485,
2025-07-31 09:18:40,,,0.349,
2025-07-31 09:18:45,,,0.369,
2025-07-31 09:18:50,,,0.353,
2025-07-31 09:18:55,,,0.3955,
2025-07-31 09:19:00,,,0.3505,
2025-07-31 09:19:05,,,0.343,
2025-07-31 09:19:10,,,0.3525,
2025-07-31 09:19:15,,,0.342,
2025-07-31 09:19:20,,,0.3405,
2025-07-31 09:19:25,,,0.373,
2025-07-31 09:19:30,,,0.3345,
2025-07-31 09:19:35,,,0.34,
2025-07-31 09:19:40,,,0.3425,
2025-07-31 09:19:45,,,0.3545,
2025-07-31 09:19:50,,,0.362,
2025-07-31 09:19:55,,,0.3755,
2025-07-31 09:20:00,,,0.3305,
2025-07-31 09:20:05,,,0.339,
2025-07-31 09:20:10,,,0.3515,
2025-07-31 09:20:15,,,0.351,
2025-07-31 09:20:20,,,0.36,
2025-07-31 09:20:25,,,0.3715,
2025-07-31 09:20:30,,,0.352,
2025-07-31 09:20:35,,,0.348,
2025-07-31 09:20:40,,,0.352,
2025-07-31 09:20:45,,,0.365,
2025-07-31 09:20:50,,,0.353,
2025-07-31 09:20:55,,,0.385,
2025-07-31 09:21:00,,,0.3485,
2025-07-31 09:24:00,,,,0.3515
2025-07-31 09:24:05,,,,0.358
2025-07-31 09:24:10,,,,0.362
2025-07-31 09:24:15,,,,0.3725
2025-07-31 09:24:20,,,,0.375
2025-07-31 09:24:25,,,,0.433
2025-07-31 09:24:30,,,,0.36
2025-07-31 09:24:35,,,,0.375
2025-07-31 09:24:40,,,,0.3615
2025-07-31 09:24:45,,,,0.3475
2025-07-31 09:24:50,,,,0.338
2025-07-31 09:24:55,,,,0.427
2025-07-31 09:25:00,,,,0.352
2025-07-31 09:25:05,,,,0.3675
2025-07-31 09:25:10,,,,0.359
2025-07-31 09:25:15,,,,0.353
2025-07-31 09:25:20,,,,0.3465
2025-07-31 09:25:25,,,,0.439
2025-07-31 09:25:30,,,,0.389
2025-07-31 09:25:35,,,,0.365
2025-07-31 09:25:40,,,,0.372
2025-07-31 09:25:45,,,,0.3595
2025-07-31 09:25:50,,,,0.3585
2025-07-31 09:25:55,,,,0.4345
2025-07-31 09:26:00,,,,0.3605
2025-07-31 09:26:05,,,,0.3625
2025-07-31 09:26:10,,,,0.3855
2025-07-31 09:26:15,,,,0.3675
2025-07-31 09:26:20,,,,0.3605
2025-07-31 09:26:25,,,,0.436
2025-07-31 09:26:30,,,,0.3535
2025-07-31 09:26:35,,,,0.366
2025-07-31 09:26:40,,,,0.3595
2025-07-31 09:26:45,,,,0.3555
2025-07-31 09:26:50,,,,0.3705
2025-07-31 09:26:55,,,,0.429
2025-07-31 09:27:00,,,,0.372
2025-07-31 09:27:05,,,,0.3635
2025-07-31 09:27:10,,,,0.3545
2025-07-31 09:27:15,,,,0.3595
2025-07-31 09:27:20,,,,0.345
2025-07-31 09:27:25,,,,0.441
2025-07-31 09:27:30,,,,0.37
2025-07-31 09:27:35,,,,0.3655
2025-07-31 09:27:40,,,,0.368
2025-07-31 09:27:45,,,,0.376
2025-07-31 09:27:50,,,,0.407
2025-07-31 09:27:55,,,,0.4285
2025-07-31 09:28:00,,,,0.378
2025-07-31 09:28:05,,,,0.381
2025-07-31 09:28:10,,,,0.3695
2025-07-31 09:28:15,,,,0.369
2025-07-31 09:28:20,,,,0.3665
2025-07-31 09:28:25,,,,0.459
2025-07-31 09:28:30,,,,0.3595
2025-07-31 09:28:35,,,,0.387
2025-07-31 09:28:40,,,,0.3535
2025-07-31 09:28:45,,,,0.352
2025-07-31 09:28:50,,,,0.3545
2025-07-31 09:28:55,,,,0.439
2025-07-31 09:29:00,,,,0.3625
2025-07-31 09:29:05,,,,0.3645
2025-07-31 09:29:10,,,,0.348
2025-07-31 09:29:15,,,,0.36
2025-07-31 09:29:20,,,,0.3565
2025-07-31 09:29:25,,,,0.4355
2025-07-31 09:29:30,,,,0.3765
2025-07-31 09:29:35,,,,0.3825
2025-07-31 09:29:40,,,,0.364
2025-07-31 09:29:45,,,,0.3685
2025-07-31 09:29:50,,,,0.373
2025-07-31 09:29:55,,,,0.42
2025-07-31 09:30:00,,,,0.3755
2025-07-31 09:30:05,,,,0.3775
2025-07-31 09:30:10,,,,0.3745
2025-07-31 09:30:15,,,,0.3665
2025-07-31 09:30:20,,,,0.373
2025-07-31 09:30:25,,,,0.4285
2025-07-31 09:30:30,,,,0.3455
2025-07-31 09:30:35,,,,0.359
2025-07-31 09:30:40,,,,0.35
2025-07-31 09:30:45,,,,0.36
2025-07-31 09:30:50,,,,0.3535
2025-07-31 09:30:55,,,,0.4275
2025-07-31 09:31:00,,,,0.3585
2025-07-31 09:31:05,,,,0.3585
2025-07-31 09:31:10,,,,0.364
2025-07-31 09:31:15,,,,0.3755
2025-07-31 09:31:20,,,,0.3605
2025-07-31 09:31:25,,,,0.4225
2025-07-31 09:31:30,,,,0.39
2025-07-31 09:31:35,,,,0.3675
2025-07-31 09:31:40,,,,0.363
2025-07-31 09:31:45,,,,0.359
2025-07-31 09:31:50,,,,0.399
2025-07-31 09:31:55,,,,0.4085
2025-07-31 09:32:00,,,,0.365
2025-07-31 09:32:05,,,,0.3815
2025-07-31 09:32:10,,,,0.3735
2025-07-31 09:32:15,,,,0.3575
2025-07-31 09:32:20,,,,0.3705
2025-07-31 09:32:25,,,,0.446
2025-07-31 09:32:30,,,,0.3705
2025-07-31 09:32:35,,,,0.359
2025-07-31 09:32:40,,,,0.347
2025-07-31 09:32:45,,,,0.353
2025-07-31 09:32:50,,,,0.3555
2025-07-31 09:32:55,,,,0.426
2025-07-31 09:33:00,,,,0.376
2025-07-31 09:33:05,,,,0.3725
2025-07-31 09:33:10,,,,0.365
2025-07-31 09:33:15,,,,0.3605
2025-07-31 09:33:20,,,,0.3565
2025-07-31 09:33:25,,,,0.435
2025-07-31 09:33:30,,,,0.3965
2025-07-31 09:33:35,,,,0.3735
2025-07-31 09:33:40,,,,0.366
2025-07-31 09:33:45,,,,0.3705
2025-07-31 09:33:50,,,,0.356
2025-07-31 09:33:55,,,,0.423
2025-07-31 09:34:00,,,,0.3955
